,player_id,week,targets_wk,red_zone_targets_wk,deep_targets_wk,air_yards_per_target_wk,carries_wk,red_zone_carries_wk,yards_per_carry_wk,team,targets_wk_team,carries_wk_team,target_percentage_wk,carry_percentage_wk,player_name
839,00-0036997,3,4.0,,,1.0,12.0,3.0,2.4166666666666665,DEN,24,36,0.16666666666666666,0.3333333333333333,J.Williams
840,00-0034348,3,5.0,1.0,,5.2,,,,DEN,24,36,0.20833333333333334,,C.Sutton
841,00-0033375,3,5.0,,,17.0,,,,DEN,24,36,0.20833333333333334,,T.Patrick
842,00-0035448,3,,,,,3.0,,2.3333333333333335,DEN,24,36,,0.08333333333333333,D.Crockett
843,00-0031237,3,,,,,3.0,,8.333333333333334,DEN,24,36,,0.08333333333333333,T.Bridgewater
844,00-0031319,4,1.0,,,0.0,,,,DEN,37,17,0.02702702702702703,,D.Spencer
845,00-0036423,4,2.0,,1.0,21.0,,,,DEN,37,17,0.05405405405405406,,A.Okwuegbunam
846,00-0036997,4,3.0,,,1.6666666666666667,7.0,1.0,6.857142857142857,DEN,37,17,0.08108108108108109,0.4117647058823529,J.Williams
847,00-0035864,4,3.0,1.0,,8.666666666666666,,,,DEN,37,17,0.08108108108108109,,K.Hinton
848,00-0032144,4,4.0,,,-0.75,9.0,1.0,6.222222222222222,DEN,37,17,0.10810810810810811,0.5294117647058824,M.Gordon
849,00-0033375,4,6.0,,,12.333333333333334,,,,DEN,37,17,0.16216216216216217,,T.Patrick
850,00-0034348,4,8.0,1.0,2.0,19.75,,,,DEN,37,17,0.21621621621621623,,C.Sutton
851,00-0035644,4,10.0,1.0,,6.3,,,,DEN,37,17,0.2702702702702703,,N.Fant
852,00-0031237,4,,,,,1.0,,2.0,DEN,37,17,,0.058823529411764705,T.Bridgewater
853,00-0031319,5,1.0,1.0,,3.0,,,,DEN,36,18,0.027777777777777776,,D.Spencer
854,00-0033589,5,2.0,,,14.0,,,,DEN,36,18,0.05555555555555555,,D.Moore
855,00-0032144,5,2.0,1.0,,4.5,9.0,,3.7777777777777777,DEN,36,18,0.05555555555555555,0.5,M.Gordon
856,00-0036997,5,3.0,,,2.3333333333333335,8.0,1.0,7.625,DEN,36,18,0.08333333333333333,0.4444444444444444,J.Williams
857,00-0035864,5,3.0,1.0,,7.666666666666667,,,,DEN,36,18,0.08333333333333333,,K.Hinton
858,00-0035644,5,4.0,,,5.0,,,,DEN,36,18,0.1111111111111111,,N.Fant
859,00-0033375,5,9.0,2.0,,7.888888888888889,,,,DEN,36,18,0.25,,T.Patrick
860,00-0034348,5,12.0,2.0,2.0,13.727272727272727,,,,DEN,36,18,0.3333333333333333,,C.Sutton
861,00-0031237,5,,,,,1.0,,11.0,DEN,36,18,,0.05555555555555555,T.Bridgewater
862,00-0035624,4,1.0,,,10.0,,,,NE,42,7,0.023809523809523808,,N.Harry
863,00-0036096,4,1.0,,,-2.0,1.0,,0.0,NE,42,7,0.023809523809523808,0.14285714285714285,J.Taylor
864,00-0035657,4,2.0,,,3.5,4.0,,-1.0,NE,42,7,0.047619047619047616,0.5714285714285714,D.Harris
865,00-0033307,4,5.0,,,9.0,,,,NE,42,7,0.11904761904761904,,K.Bourne
866,00-0033858,4,5.0,3.0,,0.4,,,,NE,42,7,0.11904761904761904,,J.Smith
867,00-0031549,4,5.0,,,13.8,1.0,,4.0,NE,42,7,0.11904761904761904,0.14285714285714285,N.Agholor
868,00-0033090,4,5.0,,,6.4,,,,NE,42,7,0.11904761904761904,,H.Henry
869,00-0029239,4,6.0,1.0,,-2.3333333333333335,1.0,,0.0,NE,42,7,0.14285714285714285,0.14285714285714285,B.Bolden
870,00-0034960,4,12.0,,,5.666666666666667,,,,NE,42,7,0.2857142857142857,,J.Meyers
871,00-0035594,8,1.0,,,1.0,4.0,1.0,2.25,SEA,22,25,0.045454545454545456,0.16,T.Homer
872,00-0033895,8,2.0,1.0,,6.0,1.0,,-5.0,SEA,22,25,0.09090909090909091,0.04,G.Everett
873,00-0035640,8,6.0,1.0,,5.666666666666667,,,,SEA,22,25,0.2727272727272727,,D.Metcalf
874,00-0032211,8,13.0,,,10.307692307692308,,,,SEA,22,25,0.5909090909090909,,T.Lockett
875,00-0036425,8,,,,,1.0,,6.0,SEA,22,25,,0.04,D.Dallas
876,00-0030565,8,,,,,2.0,1.0,4.0,SEA,22,25,,0.08,G.Smith
877,00-0034750,8,,,,,7.0,2.0,1.0,SEA,22,25,,0.28,R.Penny
878,00-0032426,8,,,,,10.0,2.0,4.4,SEA,22,25,,0.4,A.Collins
879,00-0035594,5,1.0,,,3.0,1.0,,5.0,SEA,32,25,0.03125,0.04,T.Homer
880,00-0035022,5,2.0,,,0.5,,,,SEA,32,25,0.0625,,P.Hart
881,00-0036244,5,2.0,,,-1.0,,,,SEA,32,25,0.0625,,C.Parkinson
882,00-0036425,5,2.0,,,10.0,4.0,,1.75,SEA,32,25,0.0625,0.16,D.Dallas
883,00-0032426,5,3.0,,,0.0,15.0,,3.1333333333333333,SEA,32,25,0.09375,0.6,A.Collins
884,00-0036247,5,3.0,,,15.333333333333334,,,,SEA,32,25,0.09375,,F.Swain
885,00-0034159,5,4.0,,,7.5,,,,SEA,32,25,0.125,,W.Dissly
886,00-0035640,5,5.0,,,15.8,,,,SEA,32,25,0.15625,,D.Metcalf
887,00-0032211,5,10.0,,1.0,15.9,,,,SEA,32,25,0.3125,,T.Lockett
888,00-0029263,5,,,,,2.0,,5.0,SEA,32,25,,0.08,R.Wilson
889,00-0030565,5,,,,,3.0,,7.666666666666667,SEA,32,25,,0.12,G.Smith
890,00-0035562,5,1.0,1.0,,2.0,,,,CHI,20,37,0.05,,J.Horsted
891,00-0030068,5,2.0,,1.0,19.0,,,,CHI,20,37,0.1,,M.Goodwin
892,00-0030874,5,3.0,,,-0.3333333333333333,16.0,3.0,4.0,CHI,20,37,0.15,0.43243243243243246,D.Williams
893,00-0036290,5,4.0,,1.0,18.75,,,,CHI,20,37,0.2,,C.Kmet
894,00-0031428,5,5.0,,,8.4,,,,CHI,20,37,0.25,,A.Robinson
895,00-0036309,5,5.0,,,8.8,,,,CHI,20,37,0.25,,D.Mooney
896,00-0036945,5,,,,,3.0,,1.3333333333333333,CHI,20,37,,0.08108108108108109,J.Fields
897,00-0036906,5,,,,,18.0,1.0,4.166666666666667,CHI,20,37,,0.4864864864864865,K.Herbert
898,00-0035547,4,1.0,1.0,,1.0,,,,KC,30,31,0.03333333333333333,,J.Fortson
899,00-0036637,4,1.0,1.0,,6.0,,,,KC,30,31,0.03333333333333333,,N.Gray
900,00-0034297,4,2.0,,,9.5,,,,KC,30,31,0.06666666666666667,,B.Pringle
901,00-0034301,4,2.0,,,-2.5,10.0,2.0,4.2,KC,30,31,0.06666666666666667,0.3225806451612903,Da.Williams
902,00-0036360,4,3.0,1.0,,0.3333333333333333,14.0,,7.285714285714286,KC,30,31,0.1,0.45161290322580644,C.Edwards-Helaire
903,00-0035140,4,3.0,,,3.6666666666666665,2.0,,12.5,KC,30,31,0.1,0.06451612903225806,M.Hardman
904,00-0030506,4,6.0,1.0,,3.8333333333333335,,,,KC,30,31,0.2,,T.Kelce
905,00-0033040,4,12.0,1.0,1.0,13.583333333333334,,,,KC,30,31,0.4,,T.Hill
906,00-0031595,4,,,,,1.0,,5.0,KC,30,31,,0.03225806451612903,M.Burton
907,00-0033873,4,,,,,4.0,,6.75,KC,30,31,,0.12903225806451613,P.Mahomes
908,00-0034521,9,1.0,,,12.0,,,,GB,32,25,0.03125,,A.Lazard
909,00-0024243,9,1.0,,,-3.0,,,,GB,32,25,0.03125,,M.Lewis
910,00-0036456,9,1.0,,,8.0,,,,GB,32,25,0.03125,,D.Dafney
911,00-0033293,9,2.0,,,1.0,12.0,,4.416666666666667,GB,32,25,0.0625,0.48,A.Jones
912,00-0034272,9,2.0,,,9.0,,,,GB,32,25,0.0625,,M.Valdes-Scantling
913,00-0036332,9,2.0,,,2.5,,,,GB,32,25,0.0625,,J.Deguara
914,00-0036265,9,4.0,,,1.75,8.0,,5.75,GB,32,25,0.125,0.32,A.Dillon
915,00-0028002,9,5.0,,1.0,12.4,,,,GB,32,25,0.15625,,R.Cobb
916,00-0031381,9,14.0,,1.0,11.571428571428571,,,,GB,32,25,0.4375,,D.Adams
917,00-0036264,9,,,,,5.0,,4.6,GB,32,25,,0.2,J.Love
918,00-0031558,1,1.0,,,22.0,,,,ARI,32,33,0.03125,,M.Williams
919,00-0030155,1,3.0,1.0,,8.333333333333334,,,,ARI,32,33,0.09375,,D.Harris
920,00-0034681,1,4.0,,,-3.0,12.0,1.0,5.25,ARI,32,33,0.125,0.36363636363636365,C.Edmonds
921,00-0036936,1,5.0,,,4.8,,,,ARI,32,33,0.15625,,R.Moore
922,00-0034775,1,5.0,,,12.0,,,,ARI,32,33,0.15625,,C.Kirk
923,00-0027942,1,6.0,1.0,,8.833333333333334,,,,ARI,32,33,0.1875,,A.Green
924,00-0030564,1,8.0,1.0,,11.25,,,,ARI,32,33,0.25,,D.Hopkins
925,00-0035228,1,,,,,5.0,1.0,4.0,ARI,32,33,,0.15151515151515152,K.Murray
926,00-0033553,1,,,,,16.0,1.0,3.3125,ARI,32,33,,0.48484848484848486,J.Conner
927,00-0035217,4,1.0,,,0.0,1.0,,0.0,PIT,39,16,0.02564102564102564,0.0625,B.Snell
928,00-0035222,4,1.0,,,6.0,,,,PIT,39,16,0.02564102564102564,,Z.Gentry
929,00-0034407,4,1.0,,,-2.0,,,,PIT,39,16,0.02564102564102564,,R.McCloud
930,00-0036894,4,1.0,,,10.0,,,,PIT,39,16,0.02564102564102564,,P.Freiermuth
931,00-0031387,4,2.0,,,3.0,,,,PIT,39,16,0.05128205128205128,,E.Ebron
932,00-0034676,4,5.0,,,9.6,,,,PIT,39,16,0.1282051282051282,,J.Washington
933,00-0036893,4,7.0,,,-2.2857142857142856,15.0,1.0,4.133333333333334,PIT,39,16,0.1794871794871795,0.9375,N.Harris
934,00-0033857,4,8.0,,1.0,11.875,,,,PIT,39,16,0.20512820512820512,,J.Smith-Schuster
935,00-0035216,4,13.0,1.0,1.0,10.846153846153847,,,,PIT,39,16,0.3333333333333333,,D.Johnson
936,00-0031558,5,1.0,,,0.0,,,,ARI,28,24,0.03571428571428571,,M.Williams
937,00-0033553,5,1.0,,,-1.0,10.0,1.0,2.9,ARI,28,24,0.03571428571428571,0.4166666666666667,J.Conner
938,00-0027942,5,2.0,1.0,,7.0,,,,ARI,28,24,0.07142857142857142,,A.Green
939,00-0034681,5,4.0,,,-1.25,6.0,,2.5,ARI,28,24,0.14285714285714285,0.25,C.Edmonds
940,00-0034775,5,5.0,1.0,,3.0,1.0,,11.0,ARI,28,24,0.17857142857142858,0.041666666666666664,C.Kirk
941,00-0036936,5,6.0,,1.0,5.0,3.0,,12.666666666666666,ARI,28,24,0.21428571428571427,0.125,R.Moore
942,00-0030564,5,9.0,2.0,2.0,18.22222222222222,,,,ARI,28,24,0.32142857142857145,,D.Hopkins
943,00-0035228,5,,,,,4.0,,2.0,ARI,28,24,,0.16666666666666666,K.Murray
944,00-0035215,5,1.0,,1.0,47.0,,,,NO,28,22,0.03571428571428571,,D.Harris
945,00-0028237,5,1.0,,,13.0,,,,NO,28,22,0.03571428571428571,,C.Hogan
946,00-0036040,5,1.0,,,7.0,,,,NO,28,22,0.03571428571428571,,J.Johnson
947,00-0033357,5,2.0,,,7.5,,,,NO,28,22,0.07142857142857142,,T.Hill
948,00-0036422,5,2.0,,,13.0,,,,NO,28,22,0.07142857142857142,,A.Trautman
949,00-0030085,5,5.0,,1.0,16.0,1.0,,1.0,NO,28,22,0.17857142857142858,0.045454545454545456,K.Stills
950,00-0036219,5,8.0,,1.0,17.875,,,,NO,28,22,0.2857142857142857,,M.Callaway
951,00-0033906,5,8.0,,,1.375,16.0,,4.4375,NO,28,22,0.2857142857142857,0.7272727272727273,A.Kamara
952,00-0031503,5,,,,,5.0,,5.4,NO,28,22,,0.22727272727272727,J.Winston
953,00-0035208,8,1.0,,,12.0,,,,ATL,27,20,0.037037037037037035,,O.Zaccheaus
954,00-0034830,8,3.0,,,4.0,,,,ATL,27,20,0.1111111111111111,,H.Hurst
955,00-0030578,8,5.0,,,3.0,9.0,,3.888888888888889,ATL,27,20,0.18518518518518517,0.45,C.Patterson
956,00-0036970,8,6.0,,1.0,14.833333333333334,,,,ATL,27,20,0.2222222222222222,,K.Pitts
957,00-0032063,8,6.0,,,-2.8333333333333335,9.0,,4.888888888888889,ATL,27,20,0.2222222222222222,0.45,M.Davis
958,00-0032778,8,6.0,,1.0,13.833333333333334,,,,ATL,27,20,0.2222222222222222,,T.Sharpe
959,00-0026143,8,,,,,2.0,,1.5,ATL,27,20,,0.1,M.Ryan
960,00-0035208,7,1.0,,,10.0,,,,ATL,39,20,0.02564102564102564,,O.Zaccheaus
961,00-0030968,7,1.0,,,-1.0,,,,ATL,39,20,0.02564102564102564,,K.Smith
962,00-0028097,7,2.0,,,4.5,,,,ATL,39,20,0.05128205128205128,,L.Smith
963,00-0032778,7,2.0,,,4.5,,,,ATL,39,20,0.05128205128205128,,T.Sharpe
964,00-0034830,7,4.0,,,7.25,,,,ATL,39,20,0.10256410256410256,,H.Hurst
965,00-0030578,7,5.0,,,0.8,14.0,1.0,4.285714285714286,ATL,39,20,0.1282051282051282,0.7,C.Patterson
966,00-0034411,7,6.0,,1.0,13.333333333333334,,,,ATL,39,20,0.15384615384615385,,R.Gage
967,00-0036970,7,8.0,,1.0,18.5,,,,ATL,39,20,0.20512820512820512,,K.Pitts
968,00-0034837,7,10.0,1.0,,6.8,,,,ATL,39,20,0.2564102564102564,,C.Ridley
969,00-0033950,7,,,,,1.0,,2.0,ATL,39,20,,0.05,W.Gallman
970,00-0026143,7,,,,,1.0,,2.0,ATL,39,20,,0.05,M.Ryan
971,00-0032063,7,,,,,4.0,,2.5,ATL,39,20,,0.2,M.Davis
972,00-0035184,7,1.0,,,4.0,1.0,,-3.0,NO,32,29,0.03125,0.034482758620689655,D.Ozigbo
973,00-0032200,7,1.0,,,0.0,1.0,,4.0,NO,32,29,0.03125,0.034482758620689655,T.Montgomery
974,00-0036040,7,1.0,,,7.0,,,,NO,32,29,0.03125,,J.Johnson
975,00-0031545,7,2.0,,2.0,32.5,,,,NO,32,29,0.0625,,K.White
976,00-0034765,7,3.0,,1.0,14.333333333333334,,,,NO,32,29,0.09375,,T.Smith
977,00-0036422,7,3.0,,,3.0,,,,NO,32,29,0.09375,,A.Trautman
978,00-0030085,7,3.0,,2.0,35.333333333333336,,,,NO,32,29,0.09375,,K.Stills
979,00-0036219,7,7.0,1.0,,8.142857142857142,,,,NO,32,29,0.21875,,M.Callaway
980,00-0033906,7,11.0,,,0.6363636363636364,20.0,3.0,2.55,NO,32,29,0.34375,0.6896551724137931,A.Kamara
981,00-0033296,7,,,,,1.0,,2.0,NO,32,29,,0.034482758620689655,A.Armah
982,00-0031503,7,,,,,6.0,,7.166666666666667,NO,32,29,,0.20689655172413793,J.Winston
983,00-0035125,7,1.0,,,20.0,1.0,,1.0,LV,34,28,0.029411764705882353,0.03571428571428571,A.Ingold
984,00-0033891,7,1.0,,1.0,43.0,,,,LV,34,28,0.029411764705882353,,Z.Jones
985,00-0033118,7,3.0,,,-1.3333333333333333,14.0,1.0,4.928571428571429,LV,34,28,0.08823529411764706,0.5,K.Drake
986,00-0035700,7,3.0,,,-1.3333333333333333,6.0,1.0,4.833333333333333,LV,34,28,0.08823529411764706,0.21428571428571427,J.Jacobs
987,00-0036365,7,4.0,2.0,,9.75,,,,LV,34,28,0.11764705882352941,,B.Edwards
988,00-0036357,7,4.0,,,4.75,1.0,,7.0,LV,34,28,0.11764705882352941,0.03571428571428571,H.Ruggs
989,00-0033025,7,4.0,1.0,,2.75,4.0,1.0,2.0,LV,34,28,0.11764705882352941,0.14285714285714285,J.Richard
990,00-0034981,7,6.0,,,6.166666666666667,,,,LV,34,28,0.17647058823529413,,F.Moreau
991,00-0034983,7,8.0,2.0,,4.0,,,,LV,34,28,0.23529411764705882,,H.Renfrow
992,00-0032268,7,,,,,1.0,,4.0,LV,34,28,,0.03571428571428571,M.Mariota
993,00-0031280,7,,,,,1.0,,2.0,LV,34,28,,0.03571428571428571,D.Carr
994,00-0035125,3,1.0,1.0,,0.0,1.0,1.0,0.0,LV,40,33,0.025,0.030303030303030304,A.Ingold
995,00-0033891,3,1.0,,,1.0,,,,LV,40,33,0.025,,Z.Jones
996,00-0034981,3,2.0,,,4.5,,,,LV,40,33,0.05,,F.Moreau
997,00-0032741,3,5.0,,,3.6,23.0,3.0,4.826086956521739,LV,40,33,0.125,0.696969696969697,P.Barber
998,00-0036365,3,5.0,,1.0,17.0,,,,LV,40,33,0.125,,B.Edwards
999,00-0034983,3,6.0,,,9.5,,,,LV,40,33,0.15,,H.Renfrow
1000,00-0033118,3,6.0,,,3.5,8.0,,3.0,LV,40,33,0.15,0.24242424242424243,K.Drake
1001,00-0031610,3,7.0,,,11.571428571428571,,,,LV,40,33,0.175,,D.Waller
1002,00-0036357,3,7.0,,1.0,18.714285714285715,1.0,,7.0,LV,40,33,0.175,0.030303030303030304,H.Ruggs
1003,00-0035125,2,1.0,,,17.0,,,,LV,37,25,0.02702702702702703,,A.Ingold
1004,00-0030663,2,1.0,,,7.0,,,,LV,37,25,0.02702702702702703,,W.Snead
1005,00-0029119,2,2.0,,,3.5,,,,LV,37,25,0.05405405405405406,,D.Carrier
1006,00-0036365,2,3.0,,,7.666666666666667,,,,LV,37,25,0.08108108108108109,,B.Edwards
1007,00-0034981,2,3.0,1.0,,11.666666666666666,,,,LV,37,25,0.08108108108108109,,F.Moreau
1008,00-0033118,2,6.0,,,2.1666666666666665,7.0,1.0,1.2857142857142858,LV,37,25,0.16216216216216217,0.28,K.Drake
1009,00-0034983,2,7.0,,,8.0,,,,LV,37,25,0.1891891891891892,,H.Renfrow
1010,00-0031610,2,7.0,,,9.428571428571429,,,,LV,37,25,0.1891891891891892,,D.Waller
1011,00-0036357,2,7.0,,1.0,11.285714285714286,1.0,,2.0,LV,37,25,0.1891891891891892,0.04,H.Ruggs
1012,00-0031280,2,,,,,4.0,1.0,2.25,LV,37,25,,0.16,D.Carr
1013,00-0032741,2,,,,,13.0,,2.4615384615384617,LV,37,25,,0.52,P.Barber
1014,00-0035222,1,1.0,,,-2.0,,,,PIT,32,18,0.03125,,Z.Gentry
1015,00-0036894,1,1.0,,,15.0,,,,PIT,32,18,0.03125,,P.Freiermuth
1016,00-0034676,1,2.0,,,-2.5,,,,PIT,32,18,0.0625,,J.Washington
1017,00-0031387,1,2.0,1.0,,11.5,,,,PIT,32,18,0.0625,,E.Ebron
1018,00-0036893,1,3.0,2.0,,1.0,16.0,2.0,2.8125,PIT,32,18,0.09375,0.8888888888888888,N.Harris
1019,00-0036326,1,5.0,,,12.2,1.0,,25.0,PIT,32,18,0.15625,0.05555555555555555,C.Claypool
1020,00-0033857,1,8.0,,,6.25,,,,PIT,32,18,0.25,,J.Smith-Schuster
1021,00-0035216,1,10.0,1.0,,5.1,,,,PIT,32,18,0.3125,,D.Johnson
1022,00-0022924,1,,,,,1.0,,8.0,PIT,32,18,,0.05555555555555555,B.Roethlisberger
1023,00-0035308,5,1.0,,,1.0,,,,BUF,24,25,0.041666666666666664,,T.Sweeney
1024,00-0036196,5,1.0,,,13.0,,,,BUF,24,25,0.041666666666666664,,G.Davis
1025,00-0035250,5,2.0,,,-3.0,6.0,,4.166666666666667,BUF,24,25,0.08333333333333333,0.24,D.Singletary
1026,00-0029000,5,2.0,,,6.5,,,,BUF,24,25,0.08333333333333333,,C.Beasley
1027,00-0036251,5,4.0,,,0.5,11.0,,3.3636363636363638,BUF,24,25,0.16666666666666666,0.44,Z.Moss
1028,00-0035689,5,4.0,1.0,2.0,26.5,,,,BUF,24,25,0.16666666666666666,,D.Knox
1029,00-0027685,5,5.0,1.0,1.0,15.8,,,,BUF,24,25,0.20833333333333334,,E.Sanders
1030,00-0031588,5,5.0,,1.0,18.0,,,,BUF,24,25,0.20833333333333334,,S.Diggs
1031,00-0034857,5,,,,,8.0,1.0,7.75,BUF,24,25,,0.32,J.Allen
1032,00-0035249,1,1.0,,,14.0,,,,BAL,29,33,0.034482758620689655,,J.Oliver
1033,00-0036331,1,2.0,,1.0,16.0,,,,BAL,29,33,0.06896551724137931,,D.Duvernay
1034,00-0033376,1,3.0,,,3.3333333333333335,,,,BAL,29,33,0.10344827586206896,,P.Ricard
1035,00-0036457,1,4.0,,,0.0,9.0,,7.222222222222222,BAL,29,33,0.13793103448275862,0.2727272727272727,T.Williams
1036,00-0034753,1,5.0,,,7.6,,,,BAL,29,33,0.1724137931034483,,M.Andrews
1037,00-0035662,1,6.0,1.0,,8.0,1.0,,5.0,BAL,29,33,0.20689655172413793,0.030303030303030304,M.Brown
1038,00-0031325,1,8.0,,1.0,10.625,,,,BAL,29,33,0.27586206896551724,,S.Watkins
1039,00-0034164,1,,,,,2.0,,2.5,BAL,29,33,,0.06060606060606061,T.Cannon
1040,00-0030513,1,,,,,10.0,1.0,2.8,BAL,29,33,,0.30303030303030304,L.Murray
1041,00-0034796,1,,,,,11.0,,7.909090909090909,BAL,29,33,,0.3333333333333333,L.Jackson
1042,00-0031484,6,1.0,,,11.0,,,,JAX,40,19,0.025,,C.Manhertz
1043,00-0033387,6,1.0,,,-5.0,,,,JAX,40,19,0.025,,J.Hollister
1044,00-0032208,6,1.0,1.0,,-2.0,,,,JAX,40,19,0.025,,P.Dorsett
1045,00-0032951,6,1.0,1.0,,9.0,,,,JAX,40,19,0.025,,L.Treadwell
1046,00-0036887,6,1.0,,,13.0,,,,JAX,40,19,0.025,,L.Farrell
1047,00-0030525,6,1.0,,,13.0,,,,JAX,40,19,0.025,,T.Austin
1048,00-0035831,6,4.0,,,1.5,17.0,2.0,4.294117647058823,JAX,40,19,0.1,0.8947368421052632,J.Robinson
1049,00-0033572,6,6.0,,,8.5,,,,JAX,40,19,0.15,,J.Agnew
1050,00-0036268,6,10.0,,,4.9,,,,JAX,40,19,0.25,,L.Shenault
1051,00-0029293,6,10.0,,,12.9,,,,JAX,40,19,0.25,,M.Jones
1052,00-0036971,6,,,,,2.0,,5.5,JAX,40,19,,0.10526315789473684,T.Lawrence
1053,00-0031484,9,1.0,,,3.0,,,,JAX,27,26,0.037037037037037035,,C.Manhertz
1054,00-0033854,9,1.0,,,4.0,1.0,,1.0,JAX,27,26,0.037037037037037035,0.038461538461538464,D.Ogunbowale
1055,00-0032951,9,1.0,,,8.0,,,,JAX,27,26,0.037037037037037035,,L.Treadwell
1056,00-0036887,9,1.0,,,15.0,,,,JAX,27,26,0.037037037037037035,,L.Farrell
1057,00-0031045,9,2.0,,,13.0,21.0,1.0,3.1904761904761907,JAX,27,26,0.07407407407407407,0.8076923076923077,C.Hyde
1058,00-0036268,9,4.0,,,2.75,1.0,,-4.0,JAX,27,26,0.14814814814814814,0.038461538461538464,L.Shenault
1059,00-0029293,9,5.0,1.0,1.0,10.6,,,,JAX,27,26,0.18518518518518517,,M.Jones
1060,00-0033572,9,5.0,,,5.2,1.0,,11.0,JAX,27,26,0.18518518518518517,0.038461538461538464,J.Agnew
1061,00-0036971,9,,,,,2.0,,2.5,JAX,27,26,,0.07692307692307693,T.Lawrence
1062,00-0035261,8,1.0,,,1.0,7.0,,3.7142857142857144,DAL,41,24,0.024390243902439025,0.2916666666666667,T.Pollard
1063,00-0033658,8,1.0,,,19.0,,,,DAL,41,24,0.024390243902439025,,B.Jarwin
1064,00-0033591,8,2.0,,,17.5,,,,DAL,41,24,0.04878048780487805,,N.Brown
1065,00-0034418,8,3.0,,,9.0,,,,DAL,41,24,0.07317073170731707,,C.Wilson
1066,00-0033045,8,6.0,,,-1.0,16.0,,3.125,DAL,41,24,0.14634146341463414,0.6666666666666666,E.Elliott
1067,00-0034383,8,7.0,,,10.0,,,,DAL,41,24,0.17073170731707318,,D.Schultz
1068,00-0036358,8,8.0,,1.0,13.5,,,,DAL,41,24,0.1951219512195122,,C.Lamb
1069,00-0031544,8,13.0,1.0,1.0,13.384615384615385,,,,DAL,41,24,0.3170731707317073,,A.Cooper
1070,00-0033662,8,,,,,1.0,,2.0,DAL,41,24,,0.041666666666666664,C.Rush
1071,00-0035261,3,1.0,,,-3.0,11.0,,5.454545454545454,DAL,25,38,0.04,0.2894736842105263,T.Pollard
1072,00-0033591,3,1.0,,,9.0,,,,DAL,25,38,0.04,,N.Brown
1073,00-0033658,3,2.0,,,2.5,,,,DAL,25,38,0.08,,B.Jarwin
1074,00-0036358,3,3.0,,1.0,18.333333333333332,1.0,1.0,-1.0,DAL,25,38,0.12,0.02631578947368421,C.Lamb
1075,00-0033045,3,3.0,1.0,,0.3333333333333333,17.0,3.0,5.588235294117647,DAL,25,38,0.12,0.4473684210526316,E.Elliott
1076,00-0031544,3,4.0,,,10.25,,,,DAL,25,38,0.16,,A.Cooper
1077,00-0034418,3,4.0,1.0,1.0,16.25,,,,DAL,25,38,0.16,,C.Wilson
1078,00-0034383,3,7.0,,,9.285714285714286,,,,DAL,25,38,0.28,,D.Schultz
1079,00-0033725,3,,,,,3.0,,0.0,DAL,25,38,,0.07894736842105263,C.Clement
1080,00-0033077,3,,,,,6.0,3.0,1.5,DAL,25,38,,0.15789473684210525,D.Prescott
1081,00-0035259,7,1.0,,,-3.0,,,,NYJ,41,18,0.024390243902439025,,T.Wesco
1082,00-0033681,7,2.0,,,5.5,,,,NYJ,41,18,0.04878048780487805,,K.Cole
1083,00-0036255,7,2.0,,,15.5,,,,NYJ,41,18,0.04878048780487805,,D.Mims
1084,00-0030108,7,2.0,,,19.5,,,,NYJ,41,18,0.04878048780487805,,R.Griffin
1085,00-0036980,7,6.0,,1.0,10.833333333333334,1.0,,19.0,NYJ,41,18,0.14634146341463414,0.05555555555555555,E.Moore
1086,00-0033871,7,6.0,1.0,,11.0,,,,NYJ,41,18,0.14634146341463414,,C.Davis
1087,00-0031941,7,6.0,,,5.0,,,,NYJ,41,18,0.14634146341463414,,J.Crowder
1088,00-0035537,7,7.0,,,1.8571428571428572,5.0,1.0,1.2,NYJ,41,18,0.17073170731707318,0.2777777777777778,T.Johnson
1089,00-0036924,7,9.0,,,1.1111111111111112,12.0,2.0,3.3636363636363638,NYJ,41,18,0.21951219512195122,0.6666666666666666,Mi.Carter
1090,00-0035259,4,1.0,,,0.0,,,,NYJ,34,24,0.029411764705882353,,T.Wesco
1091,00-0034419,4,1.0,,,-6.0,2.0,,7.5,NYJ,34,24,0.029411764705882353,0.08333333333333333,B.Berrios
1092,00-0032214,4,1.0,,,13.0,,,,NYJ,34,24,0.029411764705882353,,T.Kroft
1093,00-0035537,4,2.0,,,2.5,3.0,1.0,0.3333333333333333,NYJ,34,24,0.058823529411764705,0.125,T.Johnson
1094,00-0032058,4,2.0,1.0,,-3.0,4.0,,3.5,NYJ,34,24,0.058823529411764705,0.16666666666666666,T.Coleman
1095,00-0036924,4,3.0,,,1.3333333333333333,13.0,2.0,2.923076923076923,NYJ,34,24,0.08823529411764706,0.5416666666666666,Mi.Carter
1096,00-0033681,4,4.0,,1.0,23.5,,,,NYJ,34,24,0.11764705882352941,,K.Cole
1097,00-0030108,4,4.0,2.0,,7.25,,,,NYJ,34,24,0.11764705882352941,,R.Griffin
1098,00-0033871,4,7.0,,1.0,19.714285714285715,,,,NYJ,34,24,0.20588235294117646,,C.Davis
1099,00-0031941,4,9.0,1.0,,5.888888888888889,,,,NYJ,34,24,0.2647058823529412,,J.Crowder
1100,00-0037013,4,,,,,2.0,1.0,-0.5,NYJ,34,24,,0.08333333333333333,Z.Wilson
